Provider,Location,Device,Aggregate Date,Test Count,Sample Count,Platform,Technology Type,Metric Type,Device Count,Latency,Download Speed,Upload Speed,Download Speed Mbps,Upload Speed Mbps
Tigo,"San Andrés and Providencia, Colombia",,Jan 2021,323,45,N/A,cellular,mean,45,81,22161,11882,22.16,11.88
Tigo,"Santander Department, Colombia",,Jan 2021,668,294,N/A,cellular,mean,294,43,19968,12288,19.97,12.29
Tigo,"Sucre, Colombia",,Jan 2021,329,122,N/A,cellular,mean,122,55,21978,12280,21.98,12.28
Tigo,"Tolima, Colombia",,Jan 2021,200,92,N/A,cellular,mean,92,41,17015,10196,17.02,10.2
Tigo,"Valle del Cauca, Colombia",,Jan 2021,989,439,N/A,cellular,mean,439,42,25772,12800,25.77,12.8
WOM,"Atlantico, Colombia",,Jan 2021,52,4,N/A,cellular,mean,4,49,19475,17810,19.48,17.81
WOM,"Bogota, Colombia",,Jan 2021,7,4,N/A,cellular,mean,4,24,27681,13444,27.68,13.44
WOM,"Caquetá, Colombia",,Jan 2021,7,2,N/A,cellular,mean,2,608,21228,3004,21.23,3
WOM,"Valle del Cauca, Colombia",,Jan 2021,7,1,N/A,cellular,mean,1,41,13971,17738,13.97,17.74
Claro,"Amazonas, Colombia",,feb-21,18,7,N/A,cellular,mean,7,103,638,10958,0.64,10.96
Claro,"Antioquia, Colombia",,feb-21,6772,2752,N/A,cellular,mean,2752,57,15480,8678,15.48,8.68
Claro,"Arauca, Colombia",,feb-21,84,33,N/A,cellular,mean,33,134,1763,6148,1.76,6.15
Claro,"Atlantico, Colombia",,feb-21,1976,819,N/A,cellular,mean,819,52,18439,10041,18.44,10.04
Claro,"Bogota, Colombia",,feb-21,18467,6935,N/A,cellular,mean,6935,57,14474,9469,14.47,9.47
Claro,"Bolivar, Colombia",,feb-21,943,310,N/A,cellular,mean,310,59,20113,10452,20.11,10.45
Claro,"Boyaca, Colombia",,feb-21,1348,547,N/A,cellular,mean,547,75,11208,7915,11.21,7.92
Claro,"Caldas, Colombia",,feb-21,538,286,N/A,cellular,mean,286,70,16698,9000,16.7,9
Claro,"Caquetá, Colombia",,feb-21,179,79,N/A,cellular,mean,79,84,9632,8408,9.63,8.41
Claro,"Casanare, Colombia",,feb-21,559,200,N/A,cellular,mean,200,71,7874,7843,7.87,7.84
Claro,"Cauca Department, Colombia",,feb-21,499,170,N/A,cellular,mean,170,73,11609,7773,11.61,7.77
Claro,"Cesar, Colombia",,feb-21,477,196,N/A,cellular,mean,196,60,13188,8444,13.19,8.44
Claro,"Choco, Colombia",,feb-21,174,77,N/A,cellular,mean,77,94,5863,5845,5.86,5.85
Claro,"Cordoba, Colombia",,feb-21,449,192,N/A,cellular,mean,192,74,16057,8809,16.06,8.81
Claro,"Cundinamarca, Colombia",,feb-21,4538,1670,N/A,cellular,mean,1670,66,11412,7653,11.41,7.65
Claro,"Guainia, Colombia",,feb-21,16,7,N/A,cellular,mean,7,170,3467,3386,3.47,3.39
Claro,"Huila, Colombia",,feb-21,643,221,N/A,cellular,mean,221,76,12413,7721,12.41,7.72
Claro,"La Guajira, Colombia",,feb-21,270,100,N/A,cellular,mean,100,75,11873,7244,11.87,7.24
Claro,"Magdalena, Colombia",,feb-21,584,234,N/A,cellular,mean,234,55,15126,9875,15.13,9.88
Claro,"Meta, Colombia",,feb-21,1102,429,N/A,cellular,mean,429,67,13252,9973,13.25,9.97
Claro,"Narino, Colombia",,feb-21,296,129,N/A,cellular,mean,129,69,16453,8707,16.45,8.71
Claro,"North Santander, Colombia",,feb-21,717,272,N/A,cellular,mean,272,85,9327,8005,9.33,8.01
Claro,"Putumayo, Colombia",,feb-21,100,48,N/A,cellular,mean,48,107,4953,4565,4.95,4.57
Claro,"Quindio, Colombia",,feb-21,408,178,N/A,cellular,mean,178,69,16432,8813,16.43,8.81
Claro,"Risaralda, Colombia",,feb-21,776,370,N/A,cellular,mean,370,65,16037,6904,16.04,6.9
Claro,"San Andrés and Providencia, Colombia",,feb-21,496,85,N/A,cellular,mean,85,93,4547,6835,4.55,6.84
Claro,"Santander Department, Colombia",,feb-21,1431,494,N/A,cellular,mean,494,59,15480,7871,15.48,7.87
Claro,"Sucre, Colombia",,feb-21,313,150,N/A,cellular,mean,150,72,15044,8379,15.04,8.38
Claro,"Tolima, Colombia",,feb-21,825,291,N/A,cellular,mean,291,63,16924,8483,16.92,8.48
Claro,"Valle del Cauca, Colombia",,feb-21,3231,1164,N/A,cellular,mean,1164,65,15863,9404,15.86,9.4
Claro,"Vaupes, Colombia",,feb-21,4,1,N/A,cellular,mean,1,276,212,5743,0.21,5.74
Claro,"Vichada, Colombia",,feb-21,21,5,N/A,cellular,mean,5,72,732,9737,0.73,9.74
Claro,"Guaviare, Colombia",,feb-21,41,18,N/A,cellular,mean,18,61,7706,4566,7.71,4.57
Tigo,"Antioquia, Colombia",,feb-21,4257,1748,N/A,cellular,mean,1748,38,23804,12137,23.8,12.14
Tigo,"Arauca, Colombia",,feb-21,17,4,N/A,cellular,mean,4,90,4999,1039,5,1.04
Tigo,"Atlantico, Colombia",,feb-21,2854,1182,N/A,cellular,mean,1182,33,22710,13204,22.71,13.2
Tigo,"Bogota, Colombia",,feb-21,6893,2523,N/A,cellular,mean,2523,30,29803,14070,29.8,14.07
Tigo,"Bolivar, Colombia",,feb-21,607,285,N/A,cellular,mean,285,35,26603,12307,26.6,12.31
Tigo,"Boyaca, Colombia",,feb-21,154,80,N/A,cellular,mean,80,34,18683,12440,18.68,12.44
Tigo,"Caldas, Colombia",,feb-21,310,124,N/A,cellular,mean,124,39,18278,12540,18.28,12.54
Tigo,"Caquetá, Colombia",,feb-21,1,1,N/A,cellular,mean,1,30,18880,2317,18.88,2.32
Tigo,"Casanare, Colombia",,feb-21,126,27,N/A,cellular,mean,27,33,22401,15593,22.4,15.59
Tigo,"Cauca Department, Colombia",,feb-21,104,59,N/A,cellular,mean,59,45,23438,11760,23.44,11.76
Tigo,"Cesar, Colombia",,feb-21,292,90,N/A,cellular,mean,90,41,25408,11443,25.41,11.44
Tigo,"Choco, Colombia",,feb-21,10,7,N/A,cellular,mean,7,73,8993,5737,8.99,5.74
Tigo,"Cordoba, Colombia",,feb-21,377,180,N/A,cellular,mean,180,40,26827,12055,26.83,12.06
Tigo,"Cundinamarca, Colombia",,feb-21,1467,532,N/A,cellular,mean,532,28,20766,12467,20.77,12.47
Tigo,"Huila, Colombia",,feb-21,58,22,N/A,cellular,mean,22,33,17853,11861,17.85,11.86
Tigo,"La Guajira, Colombia",,feb-21,436,109,N/A,cellular,mean,109,33,19546,14765,19.55,14.77
Tigo,"Magdalena, Colombia",,feb-21,702,179,N/A,cellular,mean,179,39,20631,11031,20.63,11.03
Tigo,"Meta, Colombia",,feb-21,158,57,N/A,cellular,mean,57,55,19645,14057,19.65,14.06
Tigo,"Narino, Colombia",,feb-21,91,47,N/A,cellular,mean,47,50,23004,10631,23,10.63
Tigo,"North Santander, Colombia",,feb-21,523,104,N/A,cellular,mean,104,54,22776,11350,22.78,11.35
Tigo,"Quindio, Colombia",,feb-21,201,92,N/A,cellular,mean,92,37,26462,15449,26.46,15.45
Tigo,"Risaralda, Colombia",,feb-21,457,141,N/A,cellular,mean,141,43,18453,11559,18.45,11.56
Tigo,"San Andrés and Providencia, Colombia",,feb-21,418,63,N/A,cellular,mean,63,82,21704,14422,21.7,14.42
Tigo,"Santander Department, Colombia",,feb-21,845,266,N/A,cellular,mean,266,38,20587,13126,20.59,13.13
Tigo,"Sucre, Colombia",,feb-21,205,101,N/A,cellular,mean,101,41,23030,12925,23.03,12.93
Tigo,"Tolima, Colombia",,feb-21,371,99,N/A,cellular,mean,99,32,20553,11060,20.55,11.06
Tigo,"Valle del Cauca, Colombia",,feb-21,1088,429,N/A,cellular,mean,429,40,25057,13585,25.06,13.59
WOM,"Antioquia, Colombia",,feb-21,290,7,N/A,cellular,mean,7,109,26107,16353,26.11,16.35
WOM,"Atlantico, Colombia",,feb-21,263,5,N/A,cellular,mean,5,51,23910,12613,23.91,12.61
WOM,"Bogota, Colombia",,feb-21,421,19,N/A,cellular,mean,19,28,32016,13838,32.02,13.84
WOM,"Caquetá, Colombia",,feb-21,13,2,N/A,cellular,mean,2,612,33765,5585,33.77,5.59
WOM,"Cordoba, Colombia",,feb-21,14,4,N/A,cellular,mean,4,490,31490,8411,31.49,8.41
WOM,"Cundinamarca, Colombia",,feb-21,30,1,N/A,cellular,mean,1,13,46399,19764,46.4,19.76
WOM,"Huila, Colombia",,feb-21,5,2,N/A,cellular,mean,2,607,37341,6154,37.34,6.15
WOM,"Narino, Colombia",,feb-21,4,1,N/A,cellular,mean,1,654,31999,4113,32,4.11
WOM,"North Santander, Colombia",,feb-21,114,5,N/A,cellular,mean,5,56,10949,5851,10.95,5.85
WOM,"Putumayo, Colombia",,feb-21,19,3,N/A,cellular,mean,3,631,34369,5032,34.37,5.03
WOM,"Santander Department, Colombia",,feb-21,350,5,N/A,cellular,mean,5,47,19926,12056,19.93,12.06
WOM,"Valle del Cauca, Colombia",,feb-21,154,4,N/A,cellular,mean,4,60,17466,7122,17.47,7.12
Claro,"Amazonas, Colombia",,mar-21,30,11,N/A,cellular,mean,11,112,1039,4777,1.04,4.78
Claro,"Antioquia, Colombia",,mar-21,7064,2981,N/A,cellular,mean,2981,58,15865,8542,15.87,8.54
Claro,"Arauca, Colombia",,mar-21,160,59,N/A,cellular,mean,59,85,2297,7018,2.3,7.02
Claro,"Atlantico, Colombia",,mar-21,2310,829,N/A,cellular,mean,829,46,16198,9245,16.2,9.25
Claro,"Bogota, Colombia",,mar-21,22293,7247,N/A,cellular,mean,7247,46,15367,9641,15.37,9.64
Claro,"Bolivar, Colombia",,mar-21,940,347,N/A,cellular,mean,347,54,15112,9742,15.11,9.74
Claro,"Boyaca, Colombia",,mar-21,1352,580,N/A,cellular,mean,580,72,9620,8314,9.62,8.31
Claro,"Caldas, Colombia",,mar-21,829,291,N/A,cellular,mean,291,72,15689,8410,15.69,8.41
Claro,"Caquetá, Colombia",,mar-21,253,95,N/A,cellular,mean,95,80,10001,8718,10,8.72
Claro,"Casanare, Colombia",,mar-21,474,194,N/A,cellular,mean,194,67,10325,8629,10.33,8.63
Claro,"Cauca Department, Colombia",,mar-21,573,199,N/A,cellular,mean,199,66,13148,7917,13.15,7.92
Claro,"Cesar, Colombia",,mar-21,503,247,N/A,cellular,mean,247,57,11887,7302,11.89,7.3
Claro,"Choco, Colombia",,mar-21,170,84,N/A,cellular,mean,84,99,5163,4474,5.16,4.47
Claro,"Cordoba, Colombia",,mar-21,470,215,N/A,cellular,mean,215,65,8788,8226,8.79,8.23
Claro,"Cundinamarca, Colombia",,mar-21,4554,1752,N/A,cellular,mean,1752,54,11641,7479,11.64,7.48
Claro,"Guainia, Colombia",,mar-21,6,2,N/A,cellular,mean,2,310,11239,9783,11.24,9.78
Claro,"Huila, Colombia",,mar-21,648,230,N/A,cellular,mean,230,61,13438,9576,13.44,9.58
Claro,"La Guajira, Colombia",,mar-21,262,99,N/A,cellular,mean,99,62,10668,6987,10.67,6.99
Claro,"Magdalena, Colombia",,mar-21,943,282,N/A,cellular,mean,282,58,12051,9541,12.05,9.54
Claro,"Meta, Colombia",,mar-21,989,439,N/A,cellular,mean,439,61,10478,9388,10.48,9.39
Claro,"Narino, Colombia",,mar-21,336,154,N/A,cellular,mean,154,74,16722,8056,16.72,8.06
Claro,"North Santander, Colombia",,mar-21,989,329,N/A,cellular,mean,329,74,10259,7878,10.26,7.88
Claro,"Putumayo, Colombia",,mar-21,173,72,N/A,cellular,mean,72,118,8394,6255,8.39,6.26
Claro,"Quindio, Colombia",,mar-21,416,193,N/A,cellular,mean,193,74,16917,9091,16.92,9.09
Claro,"Risaralda, Colombia",,mar-21,745,382,N/A,cellular,mean,382,77,14849,6277,14.85,6.28
Claro,"San Andrés and Providencia, Colombia",,mar-21,350,82,N/A,cellular,mean,82,75,7527,6764,7.53,6.76
Claro,"Santander Department, Colombia",,mar-21,1545,517,N/A,cellular,mean,517,50,15729,8200,15.73,8.2
Claro,"Sucre, Colombia",,mar-21,292,146,N/A,cellular,mean,146,71,10639,9063,10.64,9.06
Claro,"Tolima, Colombia",,mar-21,753,331,N/A,cellular,mean,331,53,14670,7714,14.67,7.71
Claro,"Valle del Cauca, Colombia",,mar-21,2650,1079,N/A,cellular,mean,1079,57,18981,8838,18.98,8.84
Claro,"Vaupes, Colombia",,mar-21,71,3,N/A,cellular,mean,3,70,1969,3142,1.97,3.14
Claro,"Vichada, Colombia",,mar-21,12,6,N/A,cellular,mean,6,88,375,3947,0.38,3.95
Claro,"Guaviare, Colombia",,mar-21,130,23,N/A,cellular,mean,23,59,6103,9974,6.1,9.97
Tigo,"Antioquia, Colombia",,mar-21,4381,1865,N/A,cellular,mean,1865,35,26444,13118,26.44,13.12
Tigo,"Arauca, Colombia",,mar-21,1,1,N/A,cellular,mean,1,58,8430,1208,8.43,1.21
Tigo,"Atlantico, Colombia",,mar-21,2953,1187,N/A,cellular,mean,1187,33,23675,13017,23.68,13.02
Tigo,"Bogota, Colombia",,mar-21,7678,2698,N/A,cellular,mean,2698,31,30326,13859,30.33,13.86
Tigo,"Bolivar, Colombia",,mar-21,562,274,N/A,cellular,mean,274,38,25174,11721,25.17,11.72
Tigo,"Boyaca, Colombia",,mar-21,335,124,N/A,cellular,mean,124,38,16808,11100,16.81,11.1
Tigo,"Caldas, Colombia",,mar-21,320,122,N/A,cellular,mean,122,37,17181,9402,17.18,9.4
Tigo,"Caquetá, Colombia",,mar-21,3,1,N/A,cellular,mean,1,41,16901,9428,16.9,9.43
Tigo,"Casanare, Colombia",,mar-21,126,20,N/A,cellular,mean,20,41,16390,13114,16.39,13.11
Tigo,"Cauca Department, Colombia",,mar-21,126,71,N/A,cellular,mean,71,43,20684,9597,20.68,9.6
Tigo,"Cesar, Colombia",,mar-21,394,98,N/A,cellular,mean,98,56,20484,9550,20.48,9.55
Tigo,"Choco, Colombia",,mar-21,12,5,N/A,cellular,mean,5,34,26812,16375,26.81,16.38
Tigo,"Cordoba, Colombia",,mar-21,401,154,N/A,cellular,mean,154,43,24047,11184,24.05,11.18
Tigo,"Cundinamarca, Colombia",,mar-21,1947,685,N/A,cellular,mean,685,31,20269,11799,20.27,11.8
Tigo,"Huila, Colombia",,mar-21,111,34,N/A,cellular,mean,34,51,10977,11776,10.98,11.78
Tigo,"La Guajira, Colombia",,mar-21,399,96,N/A,cellular,mean,96,39,20117,12507,20.12,12.51
Tigo,"Magdalena, Colombia",,mar-21,400,163,N/A,cellular,mean,163,34,24730,12695,24.73,12.7
Tigo,"Meta, Colombia",,mar-21,108,60,N/A,cellular,mean,60,58,20929,12876,20.93,12.88
Tigo,"Narino, Colombia",,mar-21,119,48,N/A,cellular,mean,48,50,22506,13252,22.51,13.25
Tigo,"North Santander, Colombia",,mar-21,501,90,N/A,cellular,mean,90,49,21167,11245,21.17,11.25
Tigo,"Quindio, Colombia",,mar-21,251,119,N/A,cellular,mean,119,38,24578,11959,24.58,11.96
Tigo,"Risaralda, Colombia",,mar-21,406,155,N/A,cellular,mean,155,40,17492,9308,17.49,9.31
Tigo,"San Andrés and Providencia, Colombia",,mar-21,300,68,N/A,cellular,mean,68,68,23124,13812,23.12,13.81
Tigo,"Santander Department, Colombia",,mar-21,1047,291,N/A,cellular,mean,291,41,19897,11601,19.9,11.6
Tigo,"Sucre, Colombia",,mar-21,252,105,N/A,cellular,mean,105,45,20324,10240,20.32,10.24
Tigo,"Tolima, Colombia",,mar-21,291,125,N/A,cellular,mean,125,32,19120,11259,19.12,11.26
Tigo,"Valle del Cauca, Colombia",,mar-21,1165,473,N/A,cellular,mean,473,42,26209,12867,26.21,12.87
Tigo,"Guaviare, Colombia",,mar-21,12,2,N/A,cellular,mean,2,58,4700,614,4.7,0.61
WOM,"Antioquia, Colombia",,mar-21,131,11,N/A,cellular,mean,11,78,39101,11465,39.1,11.47
WOM,"Atlantico, Colombia",,mar-21,138,22,N/A,cellular,mean,22,89,20152,10376,20.15,10.38
WOM,"Bogota, Colombia",,mar-21,1049,156,N/A,cellular,mean,156,76,20493,10760,20.49,10.76
WOM,"Bolivar, Colombia",,mar-21,16,4,N/A,cellular,mean,4,241,48961,10643,48.96,10.64
WOM,"Boyaca, Colombia",,mar-21,2,1,N/A,cellular,mean,1,704,27453,2026,27.45,2.03
WOM,"Caquetá, Colombia",,mar-21,270,4,N/A,cellular,mean,4,685,30351,2466,30.35,2.47
WOM,"Cauca Department, Colombia",,mar-21,3,1,N/A,cellular,mean,1,654,38734,2415,38.73,2.42
WOM,"Cordoba, Colombia",,mar-21,39,3,N/A,cellular,mean,3,563,34714,3747,34.71,3.75
WOM,"Cundinamarca, Colombia",,mar-21,168,15,N/A,cellular,mean,15,75,20844,7888,20.84,7.89
WOM,"Magdalena, Colombia",,mar-21,41,4,N/A,cellular,mean,4,98,21641,8384,21.64,8.38
WOM,"Meta, Colombia",,mar-21,15,4,N/A,cellular,mean,4,214,31602,8917,31.6,8.92
WOM,"Narino, Colombia",,mar-21,12,1,N/A,cellular,mean,1,665,38863,3553,38.86,3.55
WOM,"North Santander, Colombia",,mar-21,62,4,N/A,cellular,mean,4,92,17935,14989,17.94,14.99
WOM,"Putumayo, Colombia",,mar-21,280,3,N/A,cellular,mean,3,706,32346,2589,32.35,2.59
WOM,"Risaralda, Colombia",,mar-21,3,1,N/A,cellular,mean,1,84,49067,20865,49.07,20.87
WOM,"Santander Department, Colombia",,mar-21,309,14,N/A,cellular,mean,14,101,26064,14382,26.06,14.38
WOM,"Sucre, Colombia",,mar-21,712,7,N/A,cellular,mean,7,552,32661,6203,32.66,6.2
WOM,"Valle del Cauca, Colombia",,mar-21,913,15,N/A,cellular,mean,15,91,28810,14381,28.81,14.38
WOM,"Guaviare, Colombia",,mar-21,8,1,N/A,cellular,mean,1,680,25077,1225,25.08,1.23
Claro,"Amazonas, Colombia",,Apr 2021,29,15,N/A,cellular,mean,15,116,4570,8375,4.57,8.38
Claro,"Antioquia, Colombia",,Apr 2021,9086,3645,N/A,cellular,mean,3645,61,18233,8628,18.23,8.63
Claro,"Arauca, Colombia",,Apr 2021,253,59,N/A,cellular,mean,59,72,5815,7323,5.82,7.32
Claro,"Atlantico, Colombia",,Apr 2021,2775,1097,N/A,cellular,mean,1097,46,21188,8784,21.19,8.78
Claro,"Bogota, Colombia",,Apr 2021,23648,8434,N/A,cellular,mean,8434,46,16709,9318,16.71,9.32
Claro,"Bolivar, Colombia",,Apr 2021,1414,384,N/A,cellular,mean,384,55,23658,9064,23.66,9.06
Claro,"Boyaca, Colombia",,Apr 2021,1877,653,N/A,cellular,mean,653,66,11717,8006,11.72,8.01
Claro,"Caldas, Colombia",,Apr 2021,823,368,N/A,cellular,mean,368,61,19896,9849,19.9,9.85
Claro,"Caquetá, Colombia",,Apr 2021,363,141,N/A,cellular,mean,141,77,10530,7678,10.53,7.68
Claro,"Casanare, Colombia",,Apr 2021,552,211,N/A,cellular,mean,211,68,8644,8667,8.64,8.67
Claro,"Cauca Department, Colombia",,Apr 2021,664,238,N/A,cellular,mean,238,69,13576,8409,13.58,8.41
Claro,"Cesar, Colombia",,Apr 2021,581,232,N/A,cellular,mean,232,54,15565,7001,15.57,7
Claro,"Choco, Colombia",,Apr 2021,250,81,N/A,cellular,mean,81,94,8253,6019,8.25,6.02
Claro,"Cordoba, Colombia",,Apr 2021,874,313,N/A,cellular,mean,313,62,16938,7463,16.94,7.46
Claro,"Cundinamarca, Colombia",,Apr 2021,5440,2041,N/A,cellular,mean,2041,54,12202,7162,12.2,7.16
Claro,"Guainia, Colombia",,Apr 2021,51,9,N/A,cellular,mean,9,98,2600,3135,2.6,3.14
Claro,"Huila, Colombia",,Apr 2021,674,259,N/A,cellular,mean,259,70,13935,8891,13.94,8.89
Claro,"La Guajira, Colombia",,Apr 2021,306,112,N/A,cellular,mean,112,60,12082,7475,12.08,7.48
Claro,"Magdalena, Colombia",,Apr 2021,911,305,N/A,cellular,mean,305,55,15961,7537,15.96,7.54
Claro,"Meta, Colombia",,Apr 2021,1156,485,N/A,cellular,mean,485,59,12993,9828,12.99,9.83
Claro,"Narino, Colombia",,Apr 2021,416,168,N/A,cellular,mean,168,75,17247,7715,17.25,7.72
Claro,"North Santander, Colombia",,Apr 2021,999,343,N/A,cellular,mean,343,77,11098,7430,11.1,7.43
Claro,"Putumayo, Colombia",,Apr 2021,264,92,N/A,cellular,mean,92,104,8079,6408,8.08,6.41
Claro,"Quindio, Colombia",,Apr 2021,478,205,N/A,cellular,mean,205,66,19916,10244,19.92,10.24
Claro,"Risaralda, Colombia",,Apr 2021,819,358,N/A,cellular,mean,358,58,19897,7064,19.9,7.06
Claro,"San Andrés and Providencia, Colombia",,Apr 2021,736,109,N/A,cellular,mean,109,129,10119,7255,10.12,7.26
Claro,"Santander Department, Colombia",,Apr 2021,1640,595,N/A,cellular,mean,595,57,18828,8284,18.83,8.28
Claro,"Sucre, Colombia",,Apr 2021,537,198,N/A,cellular,mean,198,67,14411,7086,14.41,7.09
Claro,"Tolima, Colombia",,Apr 2021,1081,380,N/A,cellular,mean,380,55,15487,8190,15.49,8.19
